1.490812208000000000e+09,2.506665164548165237e+00,9.586725169138061720e-01,-5.665480568885685603e-02,1.285577607672096834e+00,-8.139808883092628511e-01,1.855969674619767806e+00
9.191994040000000000e+08,3.352966914535103204e-01,-3.663971785954710514e-01,1.113545211058319717e+00,6.715559795174969038e-01,1.960408724916170797e+00,1.324928717363805797e+00
7.428416120000000000e+08,2.122729819297336784e-01,-3.201738171242171083e-01,1.013650087677463896e+00,4.422162773777017497e-01,1.955340359183013188e+00,1.541962847720590224e+00
6.924043650000000000e+08,-7.608445604033383658e-01,-6.437373474229944881e-01,-1.779560269370399628e-01,-5.963724423812328812e-01,-5.760380116899701530e-01,-3.836378407640701482e-01
6.783998240000000000e+08,-8.869438626652093038e-01,1.959870526381174149e-01,7.781830111368731595e-01,3.094406603493992658e-01,-7.461323656947302929e-01,9.416556786486337538e-01
6.621799040000000000e+08,-1.065438962813256563e+00,1.598095683932818645e+00,-2.778511503178966446e-01,-5.276230122203331430e-01,1.011779605193557030e+00,-4.990815271240618411e-01
6.364197860000000000e+08,2.315978414786311834e+00,-2.723788613629419153e+00,-6.707243998428520301e-03,1.803386769938169487e-01,2.736138994928343671e+00,5.491471450246623309e-01
6.315190850000000000e+08,-3.474848964034493171e-01,-8.748541547792640927e-01,-8.914926225145868299e-01,-2.400299761274093113e-01,1.344129240869127440e+00,-1.796668561810367715e+00
6.041159060000000000e+08,-3.351825254510716889e-01,-4.665477951165211690e-01,-9.057633544261377567e-01,-5.055812101840142514e-01,-6.791285707023901885e-01,-6.501326641049318122e-02
5.931120260000000000e+08,-1.050934467460403310e+00,2.422104141093713303e-01,6.426110579771390219e-01,-3.848761037946482055e-01,1.183597203547590793e+00,-5.914364762120549734e-01
5.781453300000000000e+08,-1.022577502415172868e+00,-1.406422811698683217e+00,1.948383027884050378e+00,9.423552616779869995e-01,4.715931853536493024e-01,1.426519161360598531e+00
5.689772600000000000e+08,-6.790337935700270222e-01,2.653220948449983019e-01,-1.490863362799726533e+00,-1.438684163054851028e+00,-7.075573719907250758e-02,-2.045103374857069944e+00
5.615206410000000000e+08,-1.051119003024689080e+00,4.810311150441832218e-01,4.285500793038747314e-01,2.370175965157798326e-01,-1.370837500936578635e-01,2.905532875782808611e-01
5.581960210000000000e+08,-3.966943802129599406e-01,5.734778379866910525e-01,-3.349340779641004628e-01,5.492764586969651752e-01,-6.758172384233941399e-01,1.237191515730212688e+00
5.486658560000000000e+08,2.553312802630555156e-01,-5.435867309019444260e-01,1.027920819589014823e+00,7.607727972835498509e-01,1.040353023850799224e-01,-1.712214578616855776e-01
5.484137310000000000e+08,-9.638336811175695074e-01,-1.175306004342413724e+00,3.143842240114671505e-01,4.170256464790514372e-01,-5.203873559399029292e-01,-1.113241938559217381e+00
5.355766480000000000e+08,-1.025899142572314959e+00,-7.361840703655023743e-01,1.156357406792972498e+00,4.196496705309941122e-01,1.619510445704009038e+00,-1.113241938559217381e+00
5.231370810000000000e+08,6.464453050120191890e-02,4.964389022012679065e-01,-9.771170139838925017e-01,6.820520757252676036e-01,-5.095072641660585155e-01,-6.237607083928526919e-01
5.213875980000000000e+08,4.890763283582308940e-01,-8.135311618940607725e-02,-2.707157843621211257e-01,3.188871469363930289e-01,-6.091175453750435898e-01,6.890140976709722975e-02
5.167228980000000000e+08,-6.453036449876334291e-02,-7.824074318367563174e-01,-1.512269460667052812e+00,-3.565366440336669718e-01,-8.453033885401753933e-01,-1.667371633087177063e+00
5.166950980000000000e+08,-1.004431505260415802e+00,1.020303665542144689e+00,-1.612164584047909521e+00,-1.659626988228429134e+00,1.013502849542831097e+00,-1.145566170740014877e+00
5.152327190000000000e+08,-9.176997900461535407e-01,-4.203244336452672814e-01,-1.137377333350606673e-01,-5.932236135189015158e-01,-6.780811084508713282e-01,-1.284098594372004909e+00
5.124085550000000000e+08,-6.058346864033800072e-01,-3.512975471815215495e-02,1.120680577014095292e+00,9.292351414182733471e-01,-7.434630264086009577e-01,1.167925303914217450e+00
5.094180720000000000e+08,-6.845698604985969160e-01,5.811817315652333393e-01,8.566720366504033679e-01,6.605350784993374580e-01,1.649570584976308985e-01,6.322665992038564164e-01
5.012668590000000000e+08,-9.250812126175799177e-01,3.346571370518791610e-01,1.027920819589014823e+00,-3.644087161894949967e-01,-5.150824664725317525e-01,-4.759927898520635026e-01
4.977467170000000000e+08,-9.244660940699611640e-01,-1.845544745675595122e+00,1.241981798262278280e+00,4.012815021673948879e-01,5.048078754582737693e-01,-2.681941544040786218e-01
4.952769950000000000e+08,1.430207706215121277e+00,1.497636911668634996e-01,7.353708154022202681e-01,8.211253504782328738e-01,-6.116517282416223944e-01,9.832154057382307411e-01
4.870684090000000000e+08,3.352966914535103204e-01,1.413202238047803094e+00,-6.274840821508950173e-01,-8.687461389728888816e-01,6.554951191797209198e-02,1.694348513715779436e+00
4.852204960000000000e+08,3.207900308833691039e+00,-2.639045784265453332e+00,-7.345145714875263021e-01,-9.264746681156287300e-01,-1.183430961151544114e+00,-1.619859629528862532e-01
4.764639300000000000e+08,2.439002124310087893e+00,-6.206256666873675165e-01,-6.132133502393439795e-01,-1.131148544167162484e+00,-6.773377481433413561e-01,-8.177061014776387804e-01
4.677726850000000000e+08,1.479417190024631568e+00,3.654727113660484750e-01,-9.699816480281170383e-01,1.764918577336709385e-02,-8.466549527356836968e-01,6.091778619318580779e-01
4.664170270000000000e+08,5.259834412153638894e-01,4.961307464581335425e-02,-2.207682226716928264e-01,5.519004827489079057e-01,9.447298570185638789e-02,-3.328426187656737811e-01
4.658477410000000000e+08,-6.150614646176632005e-01,-5.898100923731982581e-01,1.541667168404848409e+00,1.185339888887884330e+00,-6.799732983245833084e-01,1.163307556459817871e+00
4.562409190000000000e+08,-8.647995949509293956e-01,-2.277270941817092775e-01,8.605251342665266867e-02,1.332285235796677680e+00,-7.463013112191686504e-01,4.752631857542676252e-01
4.537066420000000000e+08,-5.166424969986420646e-01,-8.979658355148910642e-01,-8.558157927357094019e-01,-1.130098934546384992e+00,6.049925714503504581e-01,-1.542692451818386212e+00
4.528369750000000000e+08,1.331788738596100030e+00,-1.121686905035744891e-01,-1.747736537207643659e+00,-6.415056560746480452e-01,-1.980730844159845905e-01,-3.836378407640701482e-01
4.508067060000000000e+08,-1.998564449749176131e-01,-1.737998391319130476e-01,-5.133182268584873809e-01,-7.254744257368151983e-01,2.227984646521989465e+00,-1.989279425880836061e-01
4.465881180000000000e+08,1.553231415738897780e+00,5.580700508296064788e-01,1.134951308925646218e+00,-1.644580834314584850e-01,-9.149089446088694011e-01,2.582290553974831426e-01
4.270256470000000000e+08,2.860872076439996414e-01,1.336163302262379782e+00,-1.162636528834054994e+00,7.800173896805011331e-02,-4.745355406072730431e-01,5.966591485829789154e-02
4.236887750000000000e+08,8.027867876438609107e-01,7.968907517644183702e-01,-1.433780435153522603e+00,-3.108613069711207100e+00,-2.738282575742429503e-01,-7.253511523896454261e-01
4.207570070000000000e+08,-6.722674895462192879e-01,1.482537280254683898e+00,6.069342281982617049e-01,1.326512382882403474e+00,-6.436500105702890329e-01,1.583522574810187322e+00
4.073978040000000000e+08,2.799360221678108274e-01,-1.175306004342413724e+00,-7.092553760040780364e-02,-1.020063109952215052e-01,8.403336869932891418e-01,1.289321266742929351e-01
4.059194230000000000e+08,2.430289093106778320e-01,5.041427957798102488e-01,6.854232537117919133e-01,-1.198496745484319975e-01,-8.798696428403082193e-01,8.631539719238393582e-01
3.976680930000000000e+08,-4.397526785462817500e-01,2.807298820020829311e-01,9.422964281197090397e-01,7.954099147691938709e-01,-5.424854305364688045e-01,6.428366231269756759e-02
3.972023540000000000e+08,1.996116770024492837e+00,2.730259884235406442e-01,9.637025259870355409e-01,1.224700249667025398e+00,-5.406608188725320341e-01,-8.348425622809185764e-02
3.773696310000000000e+08,9.627176100247705204e-01,2.730259884235406442e-01,-1.505134094711277459e+00,-3.059281417534684078e+00,-1.349571989884441381e+00,-9.377675352920299412e-01
3.714104560000000000e+08,5.075298847867973917e-01,-1.391015024541598644e+00,7.211000834906693413e-01,1.332810040607065982e+00,7.401152018963246260e-01,-1.122477433468016761e+00
3.649238680000000000e+08,-8.980159965223492025e-01,-4.203244336452672814e-01,5.783927643751597403e-01,3.461769970765977145e-01,1.017038541478274549e-01,1.935805910358877890e-01
3.644571520000000000e+08,-9.300021609985309468e-01,1.109360675310176042e-02,-1.779560269370399628e-01,-6.740435543187377476e-01,8.088084521330498600e-01,1.588140322264586901e+00
3.543218470000000000e+08,-6.919512830700235151e-01,1.744469661925122761e+00,3.610495173622434162e-02,1.677433615444917925e-01,2.368264845938016505e-01,-1.635047400906379567e+00
3.531096340000000000e+08,-6.956419943557368146e-01,-2.354309877602515921e-01,1.270523262085380134e+00,8.405431284626091459e-01,-5.091693731171811343e-01,8.677717193782390481e-01
3.520720900000000000e+08,-5.824601815938624805e-01,7.583712838717067140e-01,-4.490999332565080437e-01,2.632578370352071095e-01,-3.401224813639404099e-01,-5.083170220328612210e-01
3.503512270000000000e+08,1.257974512881834039e+00,3.500649242089637903e-01,-4.951943973308137875e-02,-5.837771269319077527e-01,-1.522234315860667708e+00,6.599730839302544450e-01
3.443907040000000000e+08,-1.015380615408031817e+00,7.352596031360797424e-01,-3.563401758314268530e-01,-1.177504553068780407e-01,-5.432287908439986657e-01,-6.376139507560516506e-01
3.311620370000000000e+08,-1.444957756892181477e-01,1.879750033164408196e-02,1.484584240758644480e+00,5.099160979178245512e-01,3.253755644267389974e-02,9.416556786486337538e-01
3.306076960000000000e+08,-4.459038640224705086e-01,-3.409435142119684681e+00,-1.590758486180583020e+00,-5.040067957528485687e-01,2.026534003181430066e+00,-1.996617026585873145e+00
3.291301290000000000e+08,8.309808692976841660e-02,1.166677643534448805e+00,8.067244749599750131e-01,1.423076467993896310e+00,-6.093202800043698852e-01,1.745143735714175692e+00
3.275739450000000000e+08,1.569123126440343796e-01,7.506673902931644271e-01,-8.629511586914848653e-01,-3.770040316388201806e-01,5.704263171502176322e-01,-6.237607083928526919e-01
3.271866600000000000e+08,-9.169695213064040645e-03,3.423610306304215034e-01,-2.168723128598396332e+00,-2.515058829161761267e+00,1.350414014378241712e+00,3.598194993942758768e-01
3.187892580000000000e+08,-7.688411015223838296e-01,3.500649242089637903e-01,1.327606189731584063e+00,1.679706020273895595e+00,-1.727312557501979595e-01,-5.822009813032557046e-01
3.157065710000000000e+08,-1.039247215055644658e+00,-4.819555822736057982e-01,-9.771170139838925017e-01,-5.412679372904352082e-01,6.705772240374063831e-01,-4.944637796696622067e-01
3.149603320000000000e+08,7.043678200248396637e-01,-1.306272195177633044e+00,1.384689117377787770e+00,1.303420971225307312e+00,-8.666243137243238026e-01,-3.374603662200734155e-01
3.139550290000000000e+08,-9.097032489271078548e-01,3.346571370518791610e-01,1.420365947156665198e+00,1.294499289448702184e+00,-9.491373078601249569e-01,1.191014041186215788e+00
3.089412740000000000e+08,-5.461681872843483498e-01,1.081934814170483206e+00,4.856330069500785496e-01,1.187439108129438425e+00,3.372814934249803165e-01,-4.575218000344648539e-01
3.053629700000000000e+08,-7.134804322366844476e-01,3.115454563162521895e-01,5.037568364777528923e-02,9.846912657320329443e-02,-2.402756764207411300e-01,3.044065299414798753e-01
3.015133340000000000e+08,-9.742906964270905412e-01,1.413202238047803094e+00,-2.240076788156151189e+00,-1.362062660738122766e+00,-1.522234315860667708e+00,-7.068801625720467774e-01
2.992397700000000000e+08,-9.816721189985172513e-01,1.959870526381174149e-01,-1.633570681915236023e+00,-5.423175469112127001e-01,-1.154845378416537338e+00,1.528109605357391265e+00
2.987487790000000000e+08,-8.580332909271217723e-01,9.047452618640099420e-01,1.020785453633239248e+00,7.088171210550836543e-01,-4.425372582786063491e-01,4.752631857542676252e-01
2.944956810000000000e+08,2.223710632643479457e+00,3.962882856802177334e-01,-1.105553601187851065e+00,-1.043506140832275220e+00,-9.493738315943390793e-01,-5.083170220328612210e-01
2.934187330000000000e+08,-6.095253976890933068e-01,-1.275764776606591322e-01,1.163492772748748072e+00,1.225749859287802446e+00,-9.805273863008127089e-01,5.445293975702626410e-01
2.934119430000000000e+08,-4.028455656891487546e-01,1.744469661925122761e+00,-1.226854822436034276e+00,-1.994452457256322031e+00,4.703429884728036470e-01,3.505840044854765525e-01
2.903302830000000000e+08,-8.684903062366428061e-01,2.345065205308290157e-01,9.565671600312600775e-01,2.658818610871497845e-01,6.733141415333109281e-01,-7.992351116600401317e-01
2.858929260000000000e+08,1.876682400249783667e-01,5.041427957798102488e-01,3.500610537903445230e-01,-4.399806088854458785e-01,2.704128548521908537e-01,-1.065729935000902101e-01
2.809133600000000000e+08,-1.042445831503262754e+00,3.269532434733368742e-01,5.213098367289559221e-01,1.551480460951666640e-01,-5.098789443198231686e-01,4.290857112102709481e-01
2.795092350000000000e+08,-3.044265980701275631e-01,-6.899607088942484312e-01,-1.137377333350606673e-01,-1.036158873486835441e+00,-4.763601522712097580e-01,-1.842846036354364392e+00
2.740122810000000000e+08,-8.980159965223492025e-01,-1.421830598855768013e+00,-4.633706651680590261e-01,5.261850470398693469e-01,-3.211316528529353613e-03,-1.418013270549595362e+00
2.658705560000000000e+08,4.275644735963425869e-01,-1.352803712392014468e-01,2.216244665863859320e-01,5.123669363823413203e-02,2.022040052231363294e+00,9.370379311942340639e-01
2.604574950000000000e+08,-9.528629187970749648e-02,1.189789324270075666e+00,-2.564450524505701989e-01,8.080052302185189994e-01,-7.122878466750039161e-02,1.999119845706156973e+00
2.591130550000000000e+08,4.644715864534755823e-01,2.650139391018640003e-02,2.144891006306104686e-01,9.532029771087235925e-02,8.101938054334461015e-01,-5.868187287576552835e-01
2.579099140000000000e+08,4.029597316915872751e-01,1.813804704132003565e+00,-9.771170139838925017e-01,-5.654089585683085284e-01,-6.015812234209687824e-03,7.846522651990449626e-01
2.563082500000000000e+08,-6.453036449876334291e-02,1.359274982998006864e+00,-1.384260995420399758e-02,-2.216618077638100870e-01,1.328574088543010567e-01,7.569457804726469341e-01
2.556588450000000000e+08,2.666595986929074513e+00,-6.668490281586214596e-01,-2.004609711615560563e+00,-2.543923093733130969e+00,-4.081061603980240537e-01,-1.514985967091988073e+00
2.496310660000000000e+08,-8.106691627604679651e-01,7.737790710287913987e-01,9.637025259870355409e-01,2.716547140014238249e-01,-1.386672427051153011e+00,1.038628375191026798e+00
2.464614850000000000e+08,-4.212991221177152523e-01,5.349583700939795072e-01,-6.631609119297723343e-01,-3.430649045509916867e-02,-1.303922909181137735e+00,-1.242538867282407811e+00
2.427366770000000000e+08,-5.664670993557715528e-01,-1.961103149353729869e+00,9.993793557659128579e-01,1.199861237991339119e-01,2.359255319010763685e+00,-2.543409120408796076e-01
2.421595850000000000e+08,-7.405456483319151628e-01,4.810311150441832218e-01,-2.279035886274682898e-01,-1.140768216341579155e-01,7.058868386450686261e-01,-1.551927946727185592e+00
2.412549780000000000e+08,-7.233223289985865057e-01,1.012599771963602402e+00,7.995891090041995497e-01,1.068660035394200514e-01,-8.126631132186419304e-01,8.077410024710433012e-01
2.380477000000000000e+08,2.061217964535448643e-01,-1.352803712392014468e-01,-9.271694522934642579e-01,3.750412616479676386e-01,-1.522234315860667708e+00,5.352939026614633722e-01
2.370204410000000000e+08,1.257974512881834039e+00,2.190987333737443865e-01,-3.206633460525494805e-01,7.319085327121794826e-01,-6.784189994997481543e-01,-9.733749859129087190e-02
2.359285130000000000e+08,-3.018509736875209671e-03,-2.970313208142772776e+00,-6.917023757528742989e-01,-2.119356002128796046e+00,2.007645893549196980e+00,-1.764344329629569996e+00
2.353820380000000000e+08,-2.736706706891834373e-01,1.497636911668634996e-01,1.049326917456341324e+00,5.471772394554111907e-01,1.648556911829677507e-01,-1.034740231834422985e+00
2.352498000000000000e+08,8.642986424057491623e-01,-7.669996446796716327e-01,-4.562352992122835627e-01,5.676446270605643996e-01,2.700491489271803491e+00,9.555089210118327125e-01
2.334207000000000000e+08,7.658796747867279153e-01,-3.432854978598440798e-01,4.356854452596502503e-01,-1.698793171227692272e-02,9.460597961869506856e-01,-2.820473967672774140e-01
2.325927760000000000e+08,-9.859779488318494156e-01,5.734778379866910525e-01,1.477448874802869128e+00,2.125790109104160663e+00,-8.119197529111124023e-01,1.569669332446988363e+00
